sa1,pop
1127906,223
1127907,283
1127908,381
1127909,385
1127910,396
1127911,619
1127912,281
1127913,370
1127914,222
1127915,440
1127916,492
1127917,341
1127918,244
1127919,184
1127920,342
1127921,367
1127922,470
1127923,554
1127924,124
1127925,287
1127926,247
1127927,480
1127928,385
1127929,388
1127930,346
1127931,401
1127932,351
1127933,321
1127934,510
1127935,245
1127936,511
1127937,436
1127938,0
1128001,180
1128002,244
1128003,522
1128004,328
1128005,381
1128006,396
1128007,3
1128008,292
1128009,305
1128010,303
1128011,282
1128012,322
1128013,297
1128014,260
1128101,280
1128102,312
1128103,441
1128104,403
1128105,320
1128106,239
1128107,301
1128108,325
1128109,280
1128110,397
1128201,0
1128202,388
1128203,618
1128204,563
1128205,438
1128206,334
1128207,236
1128208,346
1128209,285
1128210,383
1128211,367
1128212,457
1128213,216
1128214,357
1128215,453
1128216,244
1128217,353
1128218,240
1128219,494
1128220,288
1128221,437
1128222,341
1128223,383
1128224,387
1128225,366
1128226,446
1128227,461
1128228,385
1128229,433
1128230,395
1128231,492
1128232,265
1128233,329
1128234,271
1128235,464
1128236,251
1128237,421
1128238,306
1128239,254
1128301,192
1128302,380
1128303,233
1128304,421
1128305,601
1128306,337
1128307,397
1128308,217
1128309,323
1128310,196
1128311,0
1128312,30
1128313,256
1128314,399
1128315,195
1128316,206
1128317,247
1128401,338
1128402,327
1128403,307
1128404,407
1128405,544
1128406,381
1128407,449
1128408,322
1128409,663
1128410,165
1128411,458
1128412,338
1128413,460
1128414,317
1128415,391
1128416,408
1128417,310
1128418,402
1128419,365
1128420,320
1128421,360
1128422,608
1128423,342
1128424,446
1128425,322
1128426,543
1128427,329
1128428,380
1128429,113
1128430,586
1128431,462
1128501,313
1128502,383
1128503,238
1128504,382
1128505,469
1128506,594
1128507,426
1128508,303
1128509,401
1128510,352
1128511,327
1128512,180
1128513,620
1128514,293
1128515,338
1128516,49
1128601,372
1128602,0
1128603,300
1128604,401
1128605,350
1128606,418
1128607,542
1128608,255
1128609,323
1128610,484
1128611,405
1128612,0
1128613,468
1128614,691
1128615,538
1128616,275
1128617,264
1128618,260
1128619,475
1128620,491
1128621,219
1128622,310
1128623,248
1128701,374
1128702,423
1128703,628
1128704,640
1128705,416
1128706,263
1128707,412
1128708,460
1128709,365
1128710,375
1128711,283
1128712,171
1128713,242
1128714,787
1128715,60
1128716,482
1128717,382
1128718,330
1128719,318
1128720,245
1128721,543
1128722,0
1128723,346
1128724,240
1128725,116
1128726,21
1128801,152
1128802,285
1128803,226
1128804,308
1128805,310
1128806,250
1128807,515
1128808,185
1128809,239
1128810,9
1128811,209
1128812,692
1128901,622
1128902,385
1128903,531
1128904,474
1128905,151
1128906,385
1128907,267
1128908,193
1128909,308
1128910,249
1128911,147
1128912,153
1128913,309
1128914,470
1128915,285
1128916,407
1128917,330
1128918,283
1128919,201
1129001,525
1129002,705
1129003,491
1129004,516
1129005,645
1129006,379
1129007,296
1129008,600
1129009,445
1129010,486
1129011,346
1129012,498
1129013,551
1129014,473
1129015,427
1129016,586
1129017,316
1129018,542
1129019,335
1129020,398
1129021,526
1129022,410
1129023,359
1129024,529
1129025,249
1129026,566
1129027,344
1129028,500
1129029,520
1129030,331
1129031,548
1129032,698
1129033,706
1129034,217
1129035,527
1129036,408
1129037,665
1129038,306
1129039,217
1129040,478
1129041,311
1129042,481
1129043,582
1129044,285
1129045,563
1129046,200
1129047,269
1129101,354
1129102,393
1129103,530
1129104,407
1129105,466
1129106,402
1129107,258
1129108,489
1129109,480
1129110,516
1129111,552
1129112,380
1129113,262
1129114,388
1129115,428
1129116,574
1129117,321
1129118,408
1129119,449
1129120,399
1129121,435
1129122,272
1129123,367
1129124,297
1129125,302
1129126,1061
1129127,21
1129128,534
1129129,567
1129130,198
1129131,368
1129132,218
1129133,462
1129134,242
1129135,302
1129136,224
1129137,468
1129138,0
1129139,392
1129140,484
1129141,372
1129142,504
1129143,692
1129144,452
1129145,502
1129146,396
1129147,3
1129201,287
1129202,505
1129203,397
1129204,484
1129205,308
1129206,477
1129207,325
1129208,271
1129209,403
1129210,510
1129211,385
1129212,481
1129213,576
1129214,0
1129215,294
1129216,248
1129217,592
1129218,619
1129219,584
1129220,446
1129221,439
1129222,348
1129223,318
1129224,343
1129225,652
1129226,212
1129227,568
1129228,528
1129229,270
1129230,598
1129231,495
1129232,224
1129233,401
1129234,387
1129235,402
1129236,404
1129237,562
1129238,495
1129239,454
1129240,431
1129241,665
1129242,561
1129243,14
1129244,335
1129245,538
1129246,585
1129247,396
1129248,640
1129249,657
1129250,450
1129251,647
1129252,0
1129253,367
1129254,375
1129255,288
1129256,299
1129257,458
1129258,437
1129259,489
1129260,400
1129261,1127
1129262,518
1129263,235
1129264,250
1129301,362
1129302,403
1129303,579
1129304,287
1129305,536
1129306,325
1129307,340
1129308,502
1129309,220
1129310,341
1129311,278
1129312,217
1129313,296
1129314,272
1129315,494
1129316,313
1129317,498
1129318,285
1129319,400
1129320,370
1129321,401
1129322,275
1129323,188
1129324,240
1129325,424
1129326,213
1129327,389
1129328,337
1129329,343
1129330,358
1129331,486
1129332,381
1129333,495
1129334,434
1129335,306
1129336,511
1129337,631
1129338,359
1129339,422
1129340,348
1129341,254
1129342,284
1129343,0
1129344,392
1129345,1507
1129346,0
1129347,435
1129348,428
1129349,266
1129350,237
1129351,610
1129352,437
1129353,347
1129354,302
1129355,311
1129356,452
1129357,424
1129358,471
1129359,363
1129360,377
1129361,247
1129362,462
1129363,568
1129364,344
1129401,588
1129402,357
1129403,244
1129404,95
1129405,379
1129406,317
1129407,305
1129408,466
1129409,339
1129410,280
1129411,215
1129412,425
1129413,611
1129414,372
1129415,393
1129416,445
1129501,238
1129502,530
1129503,440
1129504,598
1129505,686
1129506,507
1129507,325
1129508,380
1129509,736
1129510,479
1129511,407
1129512,645
1129513,418
1129514,603
1129515,575
1129516,666
1129517,286
1129518,514
1129519,504
1129520,493
1129521,300
1129522,678
1129523,561
1129524,644
1129525,532
1129526,411
1129527,524
1129528,359
1129529,462
1129530,493
1129531,259
1129532,349
1129533,426
1129534,369
1129535,828
1129536,444
1129537,559
1129538,590
1129539,342
1129540,455
1129541,290
1129542,504
1129543,472
1129544,570
1129545,546
1129546,780
1129547,421
1129548,543
1129601,334
1129602,320
1129603,388
1129604,238
1129605,355
1129606,443
1129607,259
1129608,265
1129609,346
1129610,587
1129611,409
1129612,327
1129613,348
1129614,628
1129615,437
1129616,425
1129617,383
1129618,259
1129619,411
1129620,509
1129621,375
1129622,576
1129623,363
1129624,254
1129625,455
1129626,253
1129627,384
1129628,500
1129629,465
1129630,310
1129631,358
1129632,469
1129701,396
1129702,360
1129703,420
1129704,338
1129705,301
1129706,195
1129707,250
1129708,263
1129709,442
1129710,367
1129711,217
1129712,348
1129713,554
1129714,491
1129715,353
1129716,224
1129717,266
1129718,381
1129719,371
1129720,347
1129721,263
1129722,451
1129723,296
1129724,268
1129725,292
1129726,276
1129727,185
1129728,314
1129729,290
1129730,229
1129731,318
1129732,422
1129733,371
1129734,527
1129735,355
1129736,442
1129737,444
1129738,328
1129739,379
1129740,234
1129741,265
1129742,281
1129743,369
1129744,382
1129745,269
1129746,355
1129747,445
1129748,456
1129749,359
1129750,405
1129751,413
1129752,426
1129753,525
1129754,385
1129755,365
1129756,454
1129757,219
1129758,278
1129801,320
1129802,282
1129803,402
1129804,279
1129805,195
1129806,398
1129807,406
1129808,313
1129809,313
1129810,215
1129811,277
1129812,333
1129813,142
1129814,487
1129815,281
1129816,202
1129817,241
1129901,341
1129902,593
1129903,329
1129904,281
1129905,263
1129906,195
1129907,328
1129908,304
1130001,421
1130002,498
1130003,248
1130004,417
1130005,268
1130006,280
1130007,349
1130008,0
1130009,263
1130010,347
1130011,316
1130012,264
1130013,318
1130014,320
1130015,279
1130016,598
1130017,247
1130018,382
1130019,522
1130020,193
1130021,249
1130022,463
1130023,505
1130024,280
1130025,363
1130026,389
1130027,266
1130028,307
1130029,502
1130030,192
1130031,421
1130032,285
1130033,327
1130034,409
1130035,439
1130036,345
1130037,439
1130038,328
1130039,0
1130040,259
1130041,435
1130042,465
1130043,535
1130044,287
1130045,375
1130046,228
1130047,527
1130048,432
1130049,478
1130050,375
1130051,336
1130052,350
1130053,312
1130054,444
1130055,291
1130056,434
1130057,234
1130058,346
1130059,97
1130060,208
1130061,117
1130062,498
1130063,343
1130101,437
1130102,233
1130103,367
1130104,579
1130105,306
1130106,395
1130107,488
1130108,346
1130109,585
1130110,430
1130111,303
1130112,358
1130113,275
1130114,403
1130115,425
1130116,638
1130117,330
1130118,564
1130119,396
1130120,426
1130121,451
1130122,269
1130201,485
1130202,328
1130203,428
1130204,713
1130205,592
1130206,578
1130207,235
1130208,472
1130209,370
1130210,513
1130211,502
1130212,414
1130213,236
1130214,502
1130215,451
1130216,343
1130217,363
1130218,484
1130219,610
1130220,534
1130221,324
1130222,402
1130223,325
1130224,446
1130225,339
1130226,458
1130227,354
1130228,404
1130229,380
1130230,367
1130231,548
1130232,344
1130233,324
1130234,370
1130235,400
1130236,424
1130237,512
1130238,405
1130239,17
1130240,418
1130241,388
1130242,336
1130243,491
1130244,252
1130301,218
1130302,276
1130303,3
1130304,405
1130305,371
1130306,535
1130307,408
1130308,504
1130309,3
1130310,339
1130311,467
1130312,368
1130313,3
1130314,431
1130315,493
1130316,193
1130317,265
1130318,356
1130319,612
1130320,478
1130321,223
1130322,456
1130323,382
1130324,390
1130325,574
1130326,393
1130327,428
1130328,762
1130329,503
1130330,3
1130331,870
1130332,150
1130333,626
1130334,493
1130335,663
1130336,301
1130337,0
1130338,474
1130339,327
1130340,22
1130341,390
1130342,353
1130401,342
1130402,343
1130403,493
1130404,551
1130405,369
1130406,396
1130407,476
1130408,319
1130409,346
1130410,407
1130411,342
1130412,315
1130413,644
1130414,489
1130415,298
1130416,496
1130417,616
1130418,708
1130419,410
1130420,449
1130421,377
1130422,283
1130423,261
1130424,647
1130425,436
1130426,588
1130427,0
1130428,390
1130429,347
1130430,419
1130431,169
1130432,568
1130433,378
1130434,413
1130435,498
1130436,401
1130437,407
1130438,284
1130439,512
1130440,333
1130441,0
1130442,356
1130501,502
1130502,353
1130503,421
1130504,321
1130505,428
1130506,607
1130507,345
1130508,408
1130509,685
1130510,403
1130511,431
1130512,268
1130513,349
1130514,511
1130515,300
1130516,498
1130517,626
1130518,349
1130519,382
1130520,183
1130521,468
1130522,333
1130523,280
1130524,540
1130525,276
1130526,256
1130527,624
1130528,430
1130529,452
1130530,336
1130531,366
1130532,308
1130533,442
1130534,596
1130535,377
1130536,493
1130537,348
1130538,519
1130539,478
1130540,312
1130541,306
1130542,420
1130543,372
1130544,301
1130545,383
1130546,370
1130547,420
1130548,545
1130549,514
1130550,621
1130551,471
1130552,277
1130553,367
1130554,432
1130555,560
1130556,499
1130557,453
1130558,366
1130559,526
1130560,316
1130561,523
1130562,356
1130563,629
1130601,545
1130602,455
1130603,1171
1130604,0
1130605,264
1130606,401
1130607,289
1130608,642
1130609,290
1130610,266
1130611,475
1130612,445
1130613,439
1130614,401
1130615,395
1130616,306
1130617,457
1130618,306
1130619,523
1130620,506
1130621,450
1130622,386
1130623,241
1130624,432
1130625,541
1130626,408
1130627,401
1130628,357
1130629,4
1130630,484
1130631,387
1130632,393
1130633,323
1130634,340
1130635,259
1130636,244
1130637,251
1130638,552
1130639,399
1130640,334
1130641,506
1130642,350
1130643,315
1130644,203
1130645,377
1130646,432
1130647,405
1130648,322
1130649,333
1130650,508
1130701,551
1130702,385
1130703,428
1130704,223
1130705,394
1130706,335
1130707,449
1130708,443
1130709,489
1130710,464
1130711,484
1130712,393
1130713,346
1130714,519
1130715,357
1130716,487
1130717,547
1130718,381
1130719,419
1130720,553
1130721,6
1130722,303
1130723,394
1130724,299
1130725,419
1130726,565
1130727,366
1130728,216
1130729,352
1130730,580
1130731,379
1130732,273
1130733,328
1130734,471
1130735,514
1130736,497
1130737,308
1130738,449
1130739,410
1130740,467
1130741,443
1130742,515
1130743,281
1130744,538
1130745,537
1130746,398
1130747,460
1130748,578
1130749,560
1130750,528
1130751,352
1130752,439
1130753,451
1130754,609
1130755,495
1130756,544
1130801,404
1130802,486
1130803,406
1130804,247
1130805,494
1130806,351
1130807,534
1130808,322
1130809,490
1130810,675
1130811,512
1130812,433
1130813,512
1130814,536
1130815,395
1130816,390
1130817,350
1130818,44
1130819,320
1130820,598
1130821,533
1130822,335
1130823,678
1130824,279
1130825,260
1130826,402
1130827,536
1130828,537
1130829,652
1130830,477
1130831,280
1130832,541
1130833,592
1130834,408
1130835,358
1130836,464
1130837,521
1130838,502
1130839,332
1130840,354
1130841,0
1130842,594
1130843,518
1130844,513
1130845,599
1130846,536
1130847,338
1130848,498
1130849,563
1130850,397
1130851,404
1130901,510
1130902,447
1130903,376
1130904,400
1130905,441
1130906,554
1130907,352
1130908,399
1130909,327
1130910,441
1130911,384
1130912,520
1130913,282
1130914,616
1130915,312
1130916,296
1130917,354
1130918,585
1130919,592
1130920,305
1130921,328
1130922,708
1130923,393
1130924,694
1130925,554
1130926,269
1130927,289
1130928,535
1130929,466
1130930,440
1130931,452
1130932,406
1130933,238
1130934,410
1130935,318
1130936,329
1131001,1167
1131002,906
1131003,1990
1131004,562
1131005,578
1131006,238
1131007,260
1131008,426
1131009,942
1131010,1073
1131011,298
1131012,359
1131013,365
1131014,412
1131015,369
1131016,1012
1131017,529
1131018,587
1131019,518
1131020,447
1131021,298
1131022,378
1131023,1050
1131024,735
1131025,533
1131026,1418
1131027,485
1131028,1768
1131029,785
1131030,480
1131031,1442
1131101,685
1131102,521
1131103,663
1131104,615
1131105,484
1131106,222
1131107,368
1131108,474
